2026-01-27 21:40:42,894 | HTTP_CLIENT | INFO | Make POST request to http://127.0.0.1:3000/api/Users
2026-01-27 21:40:42,944 | HTTP_CLIENT | INFO | Got response 201 Created from http://127.0.0.1:3000/api/Users
2026-01-27 21:40:42,945 | SCHEMA_ASSERTIONS | INFO | Validating response schema
2026-01-27 21:40:42,946 | HTTP_CLIENT | INFO | Make POST request to http://127.0.0.1:3000/api/SecurityAnswers
2026-01-27 21:40:42,975 | HTTP_CLIENT | INFO | Got response 201 Created from http://127.0.0.1:3000/api/SecurityAnswers
2026-01-27 21:40:42,975 | BASE_PAGE | INFO | Opening url /#/login
2026-01-27 21:40:44,381 | BASE_PAGE | INFO | Closing welcome banner
2026-01-27 21:40:45,537 | BASE_ELEMENT | INFO | Getting locator input#email at index 0
2026-01-27 21:40:45,537 | INPUT | INFO | Fill input Email with uwilliams@example.net
2026-01-27 21:40:46,056 | BASE_ELEMENT | INFO | Getting locator input#email at index 0
2026-01-27 21:40:46,056 | INPUT | INFO | Checking that input Email has value uwilliams@example.net
2026-01-27 21:40:46,064 | BASE_ELEMENT | INFO | Getting locator input#password at index 0
2026-01-27 21:40:46,064 | INPUT | INFO | Fill input Password with fn9^DjfV_8
2026-01-27 21:40:46,592 | BASE_ELEMENT | INFO | Getting locator input#password at index 0
2026-01-27 21:40:46,592 | INPUT | INFO | Checking that input Password has value fn9^DjfV_8
2026-01-27 21:40:46,601 | BASE_ELEMENT | INFO | Getting locator button#loginButton at index 0
2026-01-27 21:40:46,601 | BASE_ELEMENT | INFO | Clicking button Login Button
2026-01-27 21:40:47,751 | HTTP_CLIENT | INFO | Make POST request to http://127.0.0.1:3000/api/Cards
2026-01-27 21:40:47,816 | HTTP_CLIENT | INFO | Got response 201 Created from http://127.0.0.1:3000/api/Cards
2026-01-27 21:40:47,817 | HTTP_CLIENT | INFO | Make GET request to http://127.0.0.1:3000/rest/wallet/balance
2026-01-27 21:40:47,848 | HTTP_CLIENT | INFO | Got response 200 OK from http://127.0.0.1:3000/rest/wallet/balance
2026-01-27 21:40:47,851 | HTTP_CLIENT | INFO | Make PUT request to http://127.0.0.1:3000/rest/wallet/balance
2026-01-27 21:40:47,880 | HTTP_CLIENT | INFO | Got response 200 OK from http://127.0.0.1:3000/rest/wallet/balance
2026-01-27 21:40:47,885 | BASE_PAGE | INFO | Opening url /#/deluxe-membership
2026-01-27 21:40:48,396 | BASE_ELEMENT | INFO | Getting locator div.card-text span at index 1
2026-01-27 21:40:48,396 | TEXT | INFO | Getting text Membership Fee
2026-01-27 21:40:48,402 | BASE_ELEMENT | INFO | Getting locator button[aria-label="Become deluxe member"] at index 0
2026-01-27 21:40:48,403 | BUTTON | INFO | Checking button Become member is enabled
2026-01-27 21:40:48,407 | BASE_ELEMENT | INFO | Getting locator button[aria-label="Become deluxe member"] at index 0
2026-01-27 21:40:48,407 | BASE_ELEMENT | INFO | Clicking button Become member
2026-01-27 21:40:49,063 | BASE_ELEMENT | INFO | Getting locator div button[type="submit"] at index 1
2026-01-27 21:40:49,064 | BUTTON | INFO | Checking button Pay with e-wallet is enabled
2026-01-27 21:40:49,069 | BASE_ELEMENT | INFO | Getting locator div button[type="submit"] at index 1
2026-01-27 21:40:49,069 | BASE_ELEMENT | INFO | Clicking button Pay with e-wallet
2026-01-27 21:40:49,606 | BASE_ELEMENT | INFO | Getting locator div.heading span at index 0
2026-01-27 21:40:49,606 | BASE_ELEMENT | INFO | Checking that text Membership activated contains text You are already a deluxe member!
2026-01-27 21:40:49,611 | HTTP_CLIENT | INFO | Make GET request to http://127.0.0.1:3000/rest/wallet/balance
2026-01-27 21:40:49,628 | HTTP_CLIENT | INFO | Got response 200 OK from http://127.0.0.1:3000/rest/wallet/balance
2026-01-27 21:40:49,629 | E_WALLET_ASSERTIONS | INFO | Checking balance changes after paying membership fee
2026-01-27 21:40:49,629 | BASE_ASSERTIONS | INFO | Check that balance after paying membership fee equals 0
